Sigma,Alpha,Seed,Cost_Saving,Peak_Reduction,SLA,Smart_Breach_Count,Smart_Breach_Energy,Open_Breach_Count,Open_Breach_Energy,Smart_Peak,Open_Peak,Smart_Cost,Open_Cost,Smart_Energy,Open_Energy
0.1,0.05,11,50.530005208132565,71.06833129209127,98.29212400587633,1,0.07170750253593194,6,21.218829558107984,5.143415005071864,17.77780278420603,3.350166589103188,6.772118337990881,51.414653643780326,24.35119029125366
0.1,0.05,15,66.7435247755041,55.99945744761842,99.13873518887638,0,0.0,5,11.468696502879357,4.9311113700150795,11.206933105755935,1.3875765737765677,4.172350089448185,40.51559340702097,12.109678016523349
0.0,0.05,10,34.340522260796355,68.9520479585533,96.64907651945698,3,0.7130766315870396,10,29.854110048841942,5.8042728,18.694543177120757,7.242061818100431,11.029728026265392,73.57017012232343,43.64029142238135
0.0,0.05,13,31.526502270834715,66.76721837505148,96.04386277379422,1,0.04674360500000008,9,26.591024525083018,5.09348721,15.32669539216728,7.641932281881936,11.16042342704361,70.23397947910225,44.495005760276115
0.1,0.05,10,35.101275145942616,71.87897073328956,96.85933060027824,1,0.1285489790579737,10,29.854110048841942,5.257097958115947,18.694543177120757,7.158152843916831,11.029728026265392,75.91266418934538,43.64029142238135
0.1,0.05,12,49.109721658871905,51.34204429561912,98.09067763725918,4,0.29169862020444537,8,11.699407851356531,5.26982515500139,10.830346402175145,4.8184649088460905,9.468340645627679,65.31889994610682,28.672479462019957
0.1,0.05,17,24.447550001758817,62.9194165070391,95.56763815543162,0,0.0,9,25.87487752158855,4.78699774379853,12.909715254904924,6.9399212515974105,9.185567445872328,66.12635783233134,43.57338377332803
0.1,0.05,18,52.80179865024438,60.785668170246296,95.73013807679611,2,1.4652526171943134,8,24.88610095775853,7.09263357900976,18.086840315938407,5.285965254038345,11.199505707574414,66.97183758010755,31.595712669898873
0.1,0.05,19,29.74621615211273,71.78669277148178,98.15266355567078,0,0.0,6,22.89384231271379,4.983342236244046,17.66309137698982,5.404488726755994,7.692808032173376,59.36062278581463,33.25453606014231
0.0,0.05,6,13.07053966114456,55.927417831051926,95.82513781743026,8,5.375747077185588,10,41.658390295074966,9.618622599999998,21.82450432136678,10.27158983599903,11.81600552443309,91.99985885555293,59.29946364344911
0.25,0.05,5,24.711035048467405,40.362360792388884,97.72757673253045,4,1.7592371807264535,7,13.041492891399795,6.895002321986051,11.561494407890802,5.687361727722506,7.554044249889417,58.71401574195135,35.41746021993941
0.1,0.05,13,31.012984624897054,67.49612064510288,96.18730732278081,0,0.0,9,26.591024525083018,4.98177057936263,15.32669539216728,7.699243025541166,11.16042342704361,70.66059711166959,44.495005760276115
0.0,0.05,1,29.563548475206495,56.7538474767124,94.88832205734212,17,6.936145444628467,12,39.1206181873001,7.79863214232336,18.03312361284366,10.945097304319512,15.538967491096365,95.62585197073997,60.11041000915883
0.25,0.05,9,37.2078028940949,57.680736627102746,97.40392321733384,5,1.5425221792809447,6,20.277453636593368,7.054799928214531,16.670422322928886,3.95122990516602,6.292549213562139,62.11258973837831,27.85621088793636
0.0,0.05,7,17.319061638737125,80.0103125512294,95.12946989474929,9,3.0069295743626663,5,47.24735001769402,6.3810038,31.921478594166047,9.993721806354316,12.087092871017182,87.24663188308284,57.20570658101543
0.25,0.05,8,48.204977616476256,61.84262292054359,97.99172793002091,0,0.0,6,12.62598564897865,4.536807503802885,11.889725791046214,5.0429077505621756,9.736278735862367,54.26598658447967,32.13184171403433
0.25,0.05,11,51.19686212233089,71.18199467137073,98.14049994343584,1,0.061604076832848076,6,21.218829558107984,5.123208153665696,17.77780278420603,3.3050062497286037,6.772118337990881,53.846279861853674,24.35119029125366
0.1,0.05,16,36.97996109687463,45.64567690194465,96.34889598243177,3,0.8511945608761708,10,18.92450017883948,5.952617894595813,10.95150772801875,6.584473852493119,10.448222449711267,73.52563202831377,37.42272405229936
0.25,0.05,12,48.458279068681044,51.14420826823773,98.31271631616832,2,0.25269414663945966,8,11.699407851356531,5.291251482075096,10.830346402175145,4.880145712396062,9.468340645627679,65.3356393569168,28.672479462019957
0.25,0.05,14,92.7199340189442,-10.102385428108702,100.0,1,0.2660513510177003,1,0.012253790199479475,5.5321027020354006,5.024507580398959,0.2280666074541049,3.132754676229311,33.246446219129545,7.429660091921379
0.25,0.05,15,68.17264285199958,56.731649727270614,99.22862351473493,0,0.0,5,11.468696502879357,4.849055071028948,11.206933105755935,1.3279487644335886,4.172350089448185,40.532430276683556,12.109678016523349
0.25,0.05,19,31.024353430863194,71.89925379651103,97.8275133819566,0,0.0,6,22.89384231271379,4.963460479538254,17.66309137698982,5.306164079514076,7.692808032173376,57.98102670245687,33.25453606014231
0.25,0.05,18,54.29251405280805,58.23952058091096,95.19700766473701,1,1.2765756138504782,8,24.88610095775853,7.5531512277009565,18.086840315938407,5.119012497444536,11.199505707574414,66.7131331785948,31.595712669898873
0.25,0.05,0,20.48392688999524,60.69381107173629,96.44663678176771,4,1.0975371591125747,9,26.429462920267863,6.366322921249228,16.196744316443834,7.990702841847555,10.04916682793552,79.17384198204924,49.49019033571015
0.25,0.05,13,32.14131080864371,67.62509749897463,96.35724215590272,0,0.0,9,26.591024525083018,4.962002689843306,15.32669539216728,7.573317045796837,11.16042342704361,73.08918695055158,44.495005760276115
0.5,0.05,5,18.0491835628694,42.86815476485557,95.60187453042276,1,0.8026475459930253,7,13.041492891399795,6.605295091986051,11.561494407890802,6.190600936806495,7.554044249889417,52.25907693472102,35.41746021993941
0.25,0.05,16,37.935442770146004,50.75825892171623,96.68147828597589,1,0.19635653979961543,10,18.92450017883948,5.392713079599231,10.95150772801875,6.484643001803502,10.448222449711267,67.53540056575373,37.42272405229936
0.1,0.05,7,17.717311772077437,78.83909882158618,95.30711894704429,11,3.2708805031675703,5,47.24735001769402,6.75487254,31.921478594166047,9.945584942878522,12.087092871017182,93.46554565400548,57.20570658101543
0.25,0.05,17,24.047118585564448,62.91787907693829,94.70337315948754,0,0.0,9,25.87487752158855,4.787196221646788,12.909715254904924,6.976703149406406,9.185567445872328,62.55106420503312,43.57338377332803
0.1,0.05,1,29.559356437944178,56.16650132442849,95.77093105798723,14,6.275989568057943,12,39.1206181873001,7.904549,18.03312361284366,10.945748703626919,15.538967491096365,97.06057048530147,60.11041000915883
0.25,0.05,6,14.871677063283851,67.25153819493039,95.29011613421791,9,4.4845776850357275,10,41.658390295074966,7.147189461828566,21.82450432136678,10.058767341059621,11.81600552443309,94.57983799603369,59.29946364344911
0.1,0.05,6,14.338437580618821,59.70807402709283,96.00220066287133,12,6.931536987278056,10,41.658390295074966,8.79351312511903,21.82450432136678,10.12177494778978,11.81600552443309,96.5992327338225,59.29946364344911
0.5,0.05,8,44.37092968956102,63.617871042429094,96.04587871820544,0,0.0,6,12.62598564897865,4.32573537,11.889725791046214,5.416201343593196,9.736278735862367,49.57913724568982,32.13184171403433
0.25,0.05,10,35.89422734672221,69.77553649497501,96.32082439357194,5,0.9960345255142462,10,29.854110048841942,5.65032538,18.694543177120757,7.070692372792555,11.029728026265392,75.21654285148011,43.64029142238135
0.5,0.05,9,30.7338324178509,61.354807773029705,94.01234158274387,4,1.2680357153675632,6,20.277453636593368,6.442316751743634,16.670422322928886,4.358607683455157,6.292549213562139,56.674115876983386,27.85621088793636
0.5,0.05,3,31.61822259347794,51.57395804685614,95.32388316194991,4,3.922933085,11,30.17216075142305,8.98908918,18.562510619178163,8.047499018837348,11.768484710474636,73.09818169583899,47.51096416725644
0.5,0.05,11,50.27578405772947,70.59517700285637,96.3653922355121,1,0.11376572073852831,6,21.218829558107984,5.227531441477057,17.77780278420603,3.367382746248688,6.772118337990881,50.909807803331944,24.35119029125366
0.5,0.05,12,50.022351518298166,46.93937916002592,97.38542181100307,2,0.6225265861572842,8,11.699407851356531,5.746649040113928,10.830346402175145,4.732054004921899,9.468340645627679,61.069417098891726,28.672479462019957
0.5,0.05,14,70.9481824188016,-3.37553852436103,100.0,1,0.09705588471738302,1,0.012253790199479475,5.194111769434766,5.024507580398959,0.9101221738046021,3.132754676229311,35.78338332441186,7.429660091921379
0.25,0.05,7,21.068442623569563,78.62083277293036,95.06793990435717,15,5.6108822025711715,5,47.24735001769402,6.82454629,31.921478594166047,9.54053064462936,12.087092871017182,91.37748030449117,57.20570658101543
0.5,0.05,15,62.83375316557665,57.759426071861,98.36703919934124,0,0.0,5,11.468696502879357,4.73387286361392,11.206933105755935,1.5507059330405957,4.172350089448185,42.658284154696524,12.109678016523349
0.5,0.05,2,33.34450454424506,55.29164629045501,95.60398924328942,6,3.2405235463228386,9,27.434071488729373,7.56663788,16.924438616456065,6.999790916959301,10.501446083475102,72.91315100658915,39.35931042225946
0.25,0.05,1,26.77748029672116,51.28679207997309,95.22502682003329,16,11.213680155021125,12,39.1206181873001,8.784513,18.03312361284366,11.37802353285413,15.538967491096365,101.06335666838451,60.11041000915883
0.5,0.05,19,30.46401728435849,73.06677722935041,96.65562812556395,0,0.0,6,22.89384231271379,4.757239748748066,17.66309137698982,5.349269663599561,7.692808032173376,51.81171387773569,33.25453606014231
0.75,0.05,4,32.566060627102914,60.18574457057869,96.30025292427078,0,0.0,8,18.5086313222066,4.975758715956617,12.497430034267849,4.752378496373384,7.0474579129859505,45.55003883151945,30.555741428432114
0.75,0.05,5,21.81781492821157,50.5476633013474,96.1102777821411,1,0.3587145709930253,7,13.041492891399795,5.717429141986051,11.561494407890802,5.905916855853336,7.554044249889417,44.66906876554104,35.41746021993941
0.5,0.05,17,23.451758873105412,22.006262096489955,96.20268979128767,5,7.450842600000001,9,25.87487752158855,10.06876948,12.909715254904924,7.031390317339882,9.185567445872328,68.08876632503618,43.57338377332803
0.5,0.05,16,40.794483464586904,50.409278693053274,94.8577733425781,4,0.39566044315525684,10,18.92450017883948,5.430931676310512,10.95150772801875,6.185924070120548,10.448222449711267,58.47024955981342,37.42272405229936
0.5,0.05,10,33.810203637157784,54.91688135864867,96.14112175921213,6,3.5507535816739004,10,29.854110048841942,8.42808308,18.694543177120757,7.300554519960399,11.029728026265392,72.56165212931218,43.64029142238135
0.5,0.05,13,30.93197413300672,60.42865435233017,93.9314155918736,2,0.6566739300000002,9,26.591024525083018,6.06497961,15.32669539216728,7.708284139456458,11.16042342704361,62.36698147725593,44.495005760276115
0.75,0.05,8,46.5108118627803,61.625819230318946,95.99272975518087,0,0.0,6,12.62598564897865,4.562584868075465,11.889725791046214,5.207856450589538,9.736278735862367,41.1998107614403,32.13184171403433
0.75,0.05,9,33.14172265396343,66.68080331651878,94.9955770223782,3,0.5757608937859091,6,20.277453636593368,5.554450801743634,16.670422322928886,4.207090005339218,6.292549213562139,46.624159838805184,27.85621088793636
0.75,0.05,11,50.70694994017231,70.55333408350009,96.57266822586297,1,0.11748509657968542,6,21.218829558107984,5.234970193159371,17.77780278420603,3.3381836824566165,6.772118337990881,39.61535337661904,24.35119029125366
0.5,0.05,1,28.530025017707576,39.25577273701924,95.53170960352571,16,15.657162250000003,12,39.1206181873001,10.95408159,18.03312361284366,11.105696178393124,15.538967491096365,92.08421377097498,60.11041000915883
0.75,0.05,12,50.77394553995197,46.80622699493635,97.00187660880597,2,0.686836652748199,8,11.699407851356531,5.761069880835125,10.830346402175145,4.660890522679544,9.468340645627679,49.15233219554869,28.672479462019957
0.5,0.05,18,47.85013085521273,51.96374077376144,96.50242816770874,4,3.9494581273419103,8,24.88610095775853,8.6882415,18.086840315938407,5.840527571363038,11.199505707574414,64.95802678888067,31.595712669898873
0.75,0.05,0,14.616024854384749,46.504634013371984,94.65516625616887,4,4.518955091656196,9,26.429462920267863,8.664507650000001,16.196744316443834,8.580378106705878,10.04916682793552,67.51464434236372,49.49019033571015
0.75,0.05,14,67.6855500349305,3.1924191256062566,100.0,0,0.0,1,0.012253790199479475,4.864104239434766,5.024507580398959,1.0123324423784958,3.132754676229311,21.27158644846188,7.429660091921379
0.75,0.05,15,55.313482318588335,59.25290011322212,98.22047402635265,0,0.0,5,11.468696502879357,4.566500226846749,11.206933105755935,1.8644779604516586,4.172350089448185,31.38364807499825,12.109678016523349
0.75,0.05,3,30.703796396794054,53.43753505482079,93.38727805637176,1,1.8215812499999995,11,30.17216075142305,8.643162499999999,18.562510619178163,8.155113125982666,11.768484710474636,59.93863753355346,47.51096416725644
0.75,0.05,2,27.76425394752748,57.991626303710454,94.2717353630023,6,2.3026675089786925,9,27.434071488729373,7.10968142,16.924438616456065,7.585797924696396,10.501446083475102,61.774452916091775,39.35931042225946
0.5,0.05,7,11.06388787115779,72.88077873816871,93.3309731321785,12,7.3806056700000005,5,47.24735001769402,8.65685641,31.921478594166047,10.749790468885134,12.087092871017182,78.11328106584381,57.20570658101543
0.75,0.05,19,32.5935477864652,72.0978050474513,96.67147075540963,0,0.0,6,22.89384231271379,4.928390190654518,17.66309137698982,5.185448970085914,7.692808032173376,42.854020607611105,33.25453606014231
0.5,0.05,6,1.275060753084028,45.01238697892938,95.39933214442365,12,14.772734784652712,10,41.658390295074966,12.00077398,21.82450432136678,11.665344275408803,11.81600552443309,89.41418627710792,59.29946364344911
0.75,0.05,18,51.22555668173121,37.0181408083661,93.59253481727282,3,5.204966044639422,8,24.88610095775853,11.3914283,18.086840315938407,5.46249656326716,11.199505707574414,59.12802083985103,31.595712669898873
0.75,0.05,10,37.99859710539118,48.936965137062906,94.9419700926734,3,4.025858137054963,10,29.854110048841942,9.5460011,18.694543177120757,6.838586111744392,11.029728026265392,63.085034980737895,43.64029142238135
0.75,0.05,13,33.37463327238233,60.313450001045,94.02773970752291,3,1.5556549950000003,9,26.591024525083018,6.0826366300000005,15.32669539216728,7.43567303662276,11.16042342704361,55.638712755356615,44.495005760276115
0.75,0.05,16,42.95114503562717,44.423541934521296,93.73835670734198,2,0.6542771411222321,10,18.92450017883948,6.086460100000001,10.95150772801875,5.960591271690823,10.448222449711267,48.72452078278811,37.42272405229936
0.75,0.05,1,25.451107559381082,33.59204951342545,94.71296038806946,16,16.10327123,12,39.1206181873001,11.9754278,18.03312361284366,11.58412816132017,15.538967491096365,86.62523364166196,60.11041000915883
0.0,0.15,5,28.20221909692559,50.5476633013474,96.64624994927632,3,0.5949934637116252,7,13.041492891399795,5.717429141986051,11.561494407890802,5.423636139856894,7.554044249889417,58.81477604750856,35.41746021993941
0.75,0.05,17,26.38068481954374,28.684711179032085,94.18755142957838,1,2.1033003600000004,9,25.87487752158855,9.20660072,12.909715254904924,6.762351849090136,9.185567445872328,56.76802562156737,43.57338377332803
0.0,0.15,4,33.00829736215849,59.65101884008735,97.61715303059688,1,0.021292844999999616,8,18.5086313222066,5.042585689999999,12.497430034267849,4.721212048594579,7.0474579129859505,55.75099356058037,30.555741428432114
0.0,0.15,9,37.26415274979135,66.4525608028881,96.39773157364895,3,0.6544018587176343,6,20.277453636593368,5.592499792686336,16.670422322928886,3.947684062764549,6.292549213562139,60.922291543796554,27.85621088793636
0.0,0.15,8,45.465365533019394,52.30749139771821,97.01298045924827,1,0.33525424784121594,6,12.62598564897865,5.670508495682432,11.889725791046214,5.309644019288902,9.736278735862367,55.25177255647572,32.13184171403433
0.0,0.15,2,35.32268335901778,70.0320513427503,95.7199152359607,1,0.03595353755364927,9,27.434071488729373,5.0719070751072985,16.924438616456065,6.792053535291218,10.501446083475102,72.60376872830557,39.35931042225946
0.0,0.15,14,95.73006089407741,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13376671701293397,3.132754676229311,32.40361630303393,7.429660091921379
0.0,0.15,11,49.87672313432149,71.01898305075677,97.81580465903662,1,0.07609401904689239,6,21.218829558107984,5.152188038093785,17.77780278420603,3.3944076242225556,6.772118337990881,50.825258050608646,24.35119029125366
0.0,0.15,15,67.19808186060223,55.870304116962245,98.82299776532577,0,0.0,5,11.468696502879357,4.945585497385572,11.206933105755935,1.3686108608298833,4.172350089448185,39.1734041547754,12.109678016523349
0.75,0.05,7,15.861030434735948,64.73600232272045,92.95415656739961,11,13.022191350450003,5,47.24735001769402,11.256789470000001,31.921478594166047,10.169955392070348,12.087092871017182,77.42094329326457,57.20570658101543
0.75,0.05,6,13.083755627581736,44.577049623262695,92.96612899272341,14,11.885432611015691,10,41.658390295074966,12.0957842,21.82450432136678,10.270028236674706,11.81600552443309,77.67049046747246,59.29946364344911
0.0,0.15,3,32.758047466461036,73.01390096001043,95.17340858665693,1,0.004648749999999868,11,30.17216075142305,5.0092975,18.562510619178163,7.913358902934145,11.768484710474636,70.91462715359452,47.51096416725644
0.0,0.15,17,25.40787861489194,53.782174415248605,95.42399187390363,1,0.48329484000000056,9,25.87487752158855,5.966589680000001,12.909715254904924,6.851709619136058,9.185567445872328,64.59104679839018,43.57338377332803
0.0,0.15,16,36.557032035834595,46.74273520748377,95.69560138013154,1,0.41623673474191225,10,18.92450017883948,5.8324734694838245,10.95150772801875,6.628662421595057,10.448222449711267,72.12485098619143,37.42272405229936
0.0,0.15,13,31.434964786258895,65.00166133176157,96.00570498509055,1,0.18204437999999978,9,26.591024525083018,5.36408876,15.32669539216728,7.652148252755063,11.16042342704361,70.34003457769113,44.495005760276115
0.0,0.15,19,29.40485436262682,65.5171381384882,98.05757207360955,1,0.5453697000000002,6,22.89384231271379,6.0907394,17.66309137698982,5.430749033916337,7.692808032173376,59.40728104735936,33.25453606014231
0.0,0.15,18,51.59588157413696,66.45066001460891,94.65936834421316,4,1.3659169191903153,8,24.88610095775853,6.068015550208959,18.086840315938407,5.42102200580561,11.199505707574414,69.36627820196847,31.595712669898873
0.0,0.15,0,16.876125597988683,62.58036316627182,95.80488765647347,3,0.7937816342732762,9,26.429462920267863,6.060762902100792,16.196744316443834,8.353256812501707,10.04916682793552,74.64486269609995,49.49019033571015
0.0,0.15,12,46.248471324802836,49.474922890772895,98.36514733529923,2,0.25427296454898274,8,11.699407851356531,5.472040870895396,10.830346402175145,5.08937783719991,9.468340645627679,62.049580580876516,28.672479462019957
0.1,0.15,4,31.387852604809453,59.06493050481371,97.6771144952236,1,0.057915834819914025,8,18.5086313222066,5.115831669639828,12.497430034267849,4.83541221087194,7.0474579129859505,57.79657516544337,30.555741428432114
0.1,0.15,8,48.24807511424853,58.16468110318092,97.12631609243235,0,0.0,6,12.62598564897865,4.974104700641529,11.889725791046214,5.038711658050885,9.736278735862367,56.3032144837278,32.13184171403433
0.1,0.15,5,27.57970047734226,42.79471521024051,96.92369262088968,4,1.712587078284427,7,13.041492891399795,6.613785801986051,11.561494407890802,5.47066147184402,7.554044249889417,59.663987085274016,35.41746021993941
0.1,0.15,9,37.21432951710994,64.21937818852054,96.34484623007302,6,0.9425375618913976,6,20.277453636593368,5.964780765743635,16.670422322928886,3.9508192142008145,6.292549213562139,61.089417336102436,27.85621088793636
0.1,0.15,11,50.411557967372914,71.05007772823095,97.82592513183616,1,0.07333004382802066,6,21.218829558107984,5.146660087656041,17.77780278420603,3.3581879764155174,6.772118337990881,51.7796281786751,24.35119029125366
0.1,0.15,3,33.0901869347753,73.58376088779713,95.17227893959685,0,0.0,11,30.17216075142305,4.903517190390153,18.562510619178163,7.874271120388129,11.768484710474636,70.82080365132829,47.51096416725644
0.1,0.15,14,95.42078714094997,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.1434555049763837,3.132754676229311,32.49747606762508,7.429660091921379
0.0,0.15,10,34.24646587062849,70.4937978546018,96.5652812432669,3,0.2811565462365526,10,29.854110048841942,5.5160497,18.694543177120757,7.2524359821272695,11.029728026265392,71.58150728627201,43.64029142238135
0.1,0.15,0,20.10429251436667,58.277589847410916,96.1256293988467,2,1.350177756509761,9,26.429462920267863,6.7576720950728575,16.196744316443834,8.028852933590661,10.04916682793552,77.7714841003019,49.49019033571015
0.1,0.15,15,66.21970448553725,55.886095128621015,98.83701026513772,0,0.0,5,11.468696502879357,4.943815809272252,11.206933105755935,1.4094321901135478,4.172350089448185,39.16594082560961,12.109678016523349
0.1,0.15,12,46.53582833725088,42.360918218022256,98.1018509329206,1,0.621256110010608,8,11.699407851356531,6.242512220021216,10.830346402175145,5.062169896392231,9.468340645627679,63.9287863222355,28.672479462019957
0.0,0.15,6,12.847666598910488,56.29272280579971,95.5136339117587,6,4.370916178637788,10,41.658390295074966,9.5388966,21.82450432136678,10.297924529345082,11.81600552443309,91.22246928559832,59.29946364344911
0.1,0.15,17,24.67402587834802,62.34977534079651,95.37020400467884,0,0.0,9,25.87487752158855,4.860536796335168,12.909715254904924,6.919118157204679,9.185567445872328,65.20862989011981,43.57338377332803
0.0,0.15,1,30.031751805723815,61.1302137639222,94.71647959272151,17,5.561757426287592,12,39.1206181873001,7.0094366,18.03312361284366,10.872343340998196,15.538967491096365,94.26989777739908,60.11041000915883
0.1,0.15,19,29.824906407079975,71.7585812324112,98.20964448870988,0,0.0,6,22.89384231271379,4.988307603077563,17.66309137698982,5.398435236501336,7.692808032173376,58.42700628803055,33.25453606014231
0.1,0.15,18,52.43204595086036,50.86160476161885,95.920595181633,4,2.394036623148191,8,24.88610095775853,8.88758308058068,18.086840315938407,5.327375728709768,11.199505707574414,68.622211273584,31.595712669898873
0.1,0.15,13,31.258915337377495,67.47302300502352,96.40133493965588,0,0.0,9,26.591024525083018,4.985310684300373,15.32669539216728,7.671796116691203,11.16042342704361,70.21876994315538,44.495005760276115
0.0,0.15,7,18.570462181406693,80.0103125512294,95.31756658716209,11,3.1799949743626663,5,47.24735001769402,6.3810038,31.921478594166047,9.842463860573432,12.087092871017182,87.09904540808284,57.20570658101543
0.1,0.15,16,35.735933888086734,51.33619460964556,96.50033339547932,3,0.2729420128141302,10,18.92450017883948,5.3294204080726715,10.95150772801875,6.714452582602212,10.448222449711267,71.65027406238572,37.42272405229936
0.1,0.15,2,35.648978970251314,66.94382158247438,96.12588976308571,3,0.6130664288244203,9,27.434071488729373,5.594572625220321,16.924438616456065,6.757787777604783,10.501446083475102,73.71281854819341,39.35931042225946
0.25,0.15,4,31.539444277687007,50.55389529930784,97.83110106578036,1,0.589746169819914,8,18.5086313222066,6.179492339639828,12.497430034267849,4.824728851526303,7.0474579129859505,57.77099836197508,30.555741428432114
0.25,0.15,5,25.950995735175898,37.73112551027541,96.92369262088968,3,1.4997180239463361,7,13.041492891399795,7.199212441986051,11.561494407890802,5.593694548767314,7.554044249889417,58.85810534783761,35.41746021993941
0.1,0.15,10,34.12253309311372,67.48785002062058,97.0372304132102,2,0.5497262229463251,10,29.854110048841942,6.077997915705341,18.694543177120757,7.266105430422545,11.029728026265392,72.39341859668706,43.64029142238135
0.25,0.15,8,47.886546238146096,60.94198317426991,97.32020739780282,0,0.0,6,12.62598564897865,4.6438911,11.889725791046214,5.073911117138849,9.736278735862367,55.0842999506821,32.13184171403433
0.25,0.15,9,36.64958614659064,59.08614143288653,97.06411399381099,5,1.3980581583003113,6,20.277453636593368,6.820513011743635,16.670422322928886,3.986355968721071,6.292549213562139,61.454343976206,27.85621088793636
0.25,0.15,11,50.44401775430738,71.10997091954587,98.26822695121481,1,0.06800619711145295,6,21.218829558107984,5.136012394222906,17.77780278420603,3.3559897612320553,6.772118337990881,53.17776377642188,24.35119029125366
0.25,0.15,12,49.82020967376489,52.69112607788047,98.33828543464077,2,0.10604844154976734,8,11.699407851356531,5.123714924733848,10.830346402175145,4.751193483349665,9.468340645627679,66.26730279530115,28.672479462019957
0.25,0.15,2,37.306610340620786,64.45009824934527,96.62345379934519,8,1.2202499548809347,9,27.434071488729373,6.0166213,16.924438616456065,6.583712512982663,10.501446083475102,81.40856280914487,39.35931042225946
0.25,0.15,14,94.6134849938333,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.16874630074148111,3.132754676229311,32.68018653422187,7.429660091921379
0.25,0.15,0,20.367640705691098,57.435788104702524,96.6181624948216,3,1.7767729089833129,9,26.429462920267863,6.894016570990704,16.196744316443834,8.002388634506119,10.04916682793552,80.51024448894042,49.49019033571015
0.25,0.15,15,66.49760208111519,56.62117104205259,98.5143545547321,0,0.0,5,11.468696502879357,4.86143634337745,11.206933105755935,1.3978373295358768,4.172350089448185,39.15166751555028,12.109678016523349
0.25,0.15,13,30.979308801313792,67.58824640194932,96.80473852180525,0,0.0,9,26.591024525083018,4.9676507452330485,15.32669539216728,7.703001390045602,11.16042342704361,72.80125216486377,44.495005760276115
0.25,0.15,3,32.62069078859845,73.06942001002062,95.47857255568587,0,0.0,11,30.17216075142305,4.998991770446191,18.562510619178163,7.92952370256722,11.768484710474636,74.83728010251967,47.51096416725644
0.1,0.15,6,13.134250329883729,67.14807458565086,95.70958408243088,10,4.094305147203943,10,41.658390295074966,7.169769881706818,21.82450432136678,10.264061779861157,11.81600552443309,95.02272968012035,59.29946364344911
0.25,0.15,18,53.40208701651935,54.472066256904974,95.8864681507761,1,1.6172823376299181,8,24.88610095775853,8.234564675259836,18.086840315938407,5.2187359241954745,11.199505707574414,62.985696584069146,31.595712669898873
0.1,0.15,1,29.399608577733165,59.58780177822551,95.56940452385044,14,6.155052511140109,12,39.1206181873001,7.287581660000001,18.03312361284366,10.97057187169283,15.538967491096365,95.29206980891058,60.11041000915883
0.25,0.15,19,30.381119674804697,71.822930153479,98.00556660646473,0,0.0,6,22.89384231271379,4.976941594349248,17.66309137698982,5.355646817565795,7.692808032173376,59.908724118843665,33.25453606014231
0.25,0.15,17,24.307659942952238,61.87526755766351,95.78908993296969,0,0.0,9,25.87487752158855,4.9217944000000005,12.909715254904924,6.952770947299159,9.185567445872328,66.0875467926954,43.57338377332803
0.1,0.15,7,18.92375415480407,78.4953034059814,95.45104722073067,13,4.639481387851694,5,47.24735001769402,6.86461712,31.921478594166047,9.799761131643042,12.087092871017182,93.64119480612256,57.20570658101543
0.5,0.15,5,21.80535922118191,38.04625233311185,97.23398632906301,3,1.4981648651476478,7,13.041492891399795,7.162779071986051,11.561494407890802,5.906857765473993,7.554044249889417,57.851063313667105,35.41746021993941
0.5,0.15,4,27.38565484770781,54.70048126601503,97.58386970685225,1,0.33063782981991396,8,18.5086313222066,5.661275659639828,12.497430034267849,5.117465413398146,7.0474579129859505,56.384393188104134,30.555741428432114
0.5,0.15,2,33.633440457285936,61.26666215978149,97.34732361384002,2,0.8956960156518337,9,27.434071488729373,6.55539998687233,16.924438616456065,6.969448467835518,10.501446083475102,85.1964380730671,39.35931042225946
0.5,0.15,8,46.130626521831,58.32333884662303,98.01672181619809,0,0.0,6,12.62598564897865,4.95524073,11.889725791046214,5.24487235509725,9.736278735862367,55.393358745563205,32.13184171403433
0.25,0.15,16,39.09230546031039,51.74430108188663,96.32815873443693,2,0.21468164870357676,10,18.92450017883948,5.284726596226646,10.95150772801875,6.363771414497413,10.448222449711267,67.94322186837638,37.42272405229936
0.5,0.15,9,36.41246691013729,60.90070608002173,96.05176561317468,5,1.3209440675745463,6,20.277453636593368,6.518017421743634,16.670422322928886,4.001276813369721,6.292549213562139,58.25694313337104,27.85621088793636
0.5,0.15,11,52.55596018097764,71.09715053554368,98.70160357068619,1,0.06914578840349739,6,21.218829558107984,5.138291576806995,17.77780278420603,3.2129665208677087,6.772118337990881,53.78974913039026,24.35119029125366
0.25,0.15,10,35.62511485470349,69.14079875960623,96.55302070760055,5,0.7659059472096672,10,29.854110048841942,5.7689867,18.694543177120757,7.100374748746926,11.029728026265392,76.0061715673398,43.64029142238135
0.5,0.15,12,50.80144957407274,49.9917440783687,98.57470839131287,2,0.35785387968190685,8,11.699407851356531,5.416067345998934,10.830346402175145,4.6582863470377,9.468340645627679,65.14695281551904,28.672479462019957
0.5,0.15,0,18.732313054422878,61.23120671538338,96.03828701971335,2,0.8333060299279609,9,26.429462920267863,6.27928232288,16.196744316443834,8.166725438365422,10.04916682793552,78.64564090928373,49.49019033571015
